# JMH 1.18 (released 16 days ago)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 40 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: io.github.robertbachmann.scryptbenchmark.MyBenchmark.testMethod

# Run progress: 0.00% complete, ETA 01:30:00
# Fork: 1 of 10
# Warmup Iteration   1: ≈ 10⁻⁷ ms/op
# Warmup Iteration   2: ≈ 10⁻⁷ ms/op
# Warmup Iteration   3: ≈ 10⁻⁷ ms/op
# Warmup Iteration   4: ≈ 10⁻⁷ ms/op
# Warmup Iteration   5: ≈ 10⁻⁷ ms/op
# Warmup Iteration   6: ≈ 10⁻⁷ ms/op
# Warmup Iteration   7: ≈ 10⁻⁷ ms/op
# Warmup Iteration   8: ≈ 10⁻⁷ ms/op
# Warmup Iteration   9: ≈ 10⁻⁷ ms/op
# Warmup Iteration  10: ≈ 10⁻⁷ ms/op
# Warmup Iteration  11: ≈ 10⁻⁷ ms/op
# Warmup Iteration  12: ≈ 10⁻⁷ ms/op
# Warmup Iteration  13: ≈ 10⁻⁷ ms/op
# Warmup Iteration  14: ≈ 10⁻⁷ ms/op
# Warmup Iteration  15: ≈ 10⁻⁷ ms/op
# Warmup Iteration  16: ≈ 10⁻⁷ ms/op
# Warmup Iteration  17: ≈ 10⁻⁷ ms/op
# Warmup Iteration  18: ≈ 10⁻⁷ ms/op
# Warmup Iteration  19: ≈ 10⁻⁷ ms/op
# Warmup Iteration  20: ≈ 10⁻⁷ ms/op
Iteration  23: 44.162 ms/op
Iteration  24: 44.158 ms/op
Iteration  25: 44.328 ms/op
Iteration  26: 44.045 ms/op
Iteration  27: 44.080 ms/op
Iteration  28: 44.031 ms/op
Iteration  29: 44.148 ms/op
Iteration  30: 43.957 ms/op
Iteration  31: 44.092 ms/op
Iteration  32: 44.267 ms/op
Iteration  33: 44.123 ms/op
Iteration  34: 44.272 ms/op
Iteration  35: 44.004 ms/op
Iteration  36: 43.914 ms/op
Iteration  37: 44.184 ms/op
Iteration  38: 44.193 ms/op
Iteration  39: 44.094 ms/op
Iteration  40: 45.047 ms/op

# Run progress: 36.67% complete, ETA 00:58:22
# Fork: 4 of 10
# Warmup Iteration   1: 49.632 ms/op
# Warmup Iteration   2: 46.504 ms/op
# Warmup Iteration   3: 45.300 ms/op
# Warmup Iteration   4: 45.006 ms/op
# Warmup Iteration   5: 44.247 ms/op
# Warmup Iteration   6: 44.382 ms/op
# Warmup Iteration   7: 44.529 ms/op
# Warmup Iteration   8: 45.893 ms/op
# Warmup Iteration   9: 44.221 ms/op
# Warmup Iteration  10: 44.200 ms/op
# Warmup Iteration  11: 46.612 ms/op
# Warmup Iteration  12: 44.131 ms/op
# Warmup Iteration  13: 44.381 ms/op
# Warmup Iteration  14: 44.648 ms/op
# Warmup Iteration  15: 44.126 ms/op
# Warmup Iteration  16: 43.992 ms/op
# Warmup Iteration  17: 44.073 ms/op
# Warmup Iteration  18: 44.107 ms/op
# Warmup Iteration  19: 44.028 ms/op
# Warmup Iteration  20: 44.153 ms/op
Iteration   1: 44.263 ms/op
Iteration   2: 44.209 ms/op
Iteration   3: 44.187 ms/op
Iteration   4: 44.681 ms/op
Iteration   5: 44.434 ms/op
Iteration   6: 44.162 ms/op
Iteration   7: 43.916 ms/op
Iteration   8: 45.224 ms/op
Iteration   9: 44.267 ms/op
Iteration  10: 44.158 ms/op
Iteration  11: 44.621 ms/op
Iteration  12: 44.154 ms/op
Iteration  13: 44.148 ms/op
Iteration  14: 44.651 ms/op
Iteration  15: 44.189 ms/op
Iteration  16: 44.179 ms/op
Iteration  17: 45.651 ms/op
Iteration  18: 44.169 ms/op
Iteration  19: 44.041 ms/op
Iteration  20: 44.167 ms/op
Iteration  21: 43.929 ms/op
Iteration  22: 44.090 ms/op
Iteration  23: 44.214 ms/op
Iteration  24: 43.992 ms/op
Iteration  25: 47.659 ms/op
Iteration  26: 43.959 ms/op
Iteration  27: 44.020 ms/op
Iteration  28: 45.090 ms/op
Iteration  29: 43.980 ms/op
Iteration  30: 43.975 ms/op
Iteration  31: 45.065 ms/op
Iteration  32: 43.994 ms/op
Iteration  33: 43.834 ms/op
Iteration  34: 44.109 ms/op
Iteration  35: 43.913 ms/op
Iteration  36: 44.064 ms/op
Iteration  37: 44.107 ms/op
Iteration  38: 43.971 ms/op
Iteration  39: 44.006 ms/op
Iteration  40: 44.268 ms/op

# Run progress: 37.78% complete, ETA 00:57:20
# Fork: 5 of 10
# Warmup Iteration   1: 48.492 ms/op
# Warmup Iteration   2: 48.187 ms/op
# Warmup Iteration   3: 44.411 ms/op
# Warmup Iteration   4: 44.898 ms/op
# Warmup Iteration   5: 44.343 ms/op
# Warmup Iteration   6: 44.215 ms/op
# Warmup Iteration   7: 44.482 ms/op
# Warmup Iteration   8: 44.554 ms/op
# Warmup Iteration   9: 44.074 ms/op
# Warmup Iteration  10: 44.061 ms/op
# Warmup Iteration  11: 44.591 ms/op
# Warmup Iteration  12: 44.001 ms/op
# Warmup Iteration  13: 43.925 ms/op
# Warmup Iteration  14: 44.454 ms/op
# Warmup Iteration  15: 44.101 ms/op
# Warmup Iteration  16: 44.080 ms/op
# Warmup Iteration  17: 44.473 ms/op
# Warmup Iteration  18: 44.112 ms/op
# Warmup Iteration  19: 43.846 ms/op
# Warmup Iteration  20: 44.085 ms/op
Iteration   1: 44.038 ms/op
Iteration   2: 43.950 ms/op
Iteration   3: 43.857 ms/op
Iteration   4: 44.451 ms/op
Iteration   5: 44.073 ms/op
Iteration   6: 44.037 ms/op
Iteration   7: 44.118 ms/op
Iteration   8: 43.968 ms/op
Iteration   9: 44.056 ms/op
Iteration  10: 44.354 ms/op
Iteration  11: 44.047 ms/op
Iteration  12: 44.339 ms/op
Iteration  13: 45.065 ms/op
Iteration  14: 43.989 ms/op
Iteration  15: 44.485 ms/op
Iteration  16: 44.107 ms/op
Iteration  17: 43.931 ms/op
Iteration  18: 44.785 ms/op
Iteration  19: 44.109 ms/op
Iteration  20: 46.546 ms/op
Iteration  21: 43.987 ms/op
Iteration  22: 43.982 ms/op
Iteration  23: 44.005 ms/op
Iteration  24: 44.178 ms/op
Iteration  25: 45.710 ms/op
Iteration  26: 43.920 ms/op
Iteration  27: 44.309 ms/op
Iteration  28: 43.956 ms/op
Iteration  29: 45.049 ms/op
Iteration  30: 44.021 ms/op
Iteration  31: 43.956 ms/op
Iteration  32: 44.129 ms/op
Iteration  33: 43.960 ms/op
Iteration  34: 43.948 ms/op
Iteration  35: 43.983 ms/op
Iteration  36: 44.002 ms/op
Iteration  37: 44.473 ms/op
Iteration  38: 44.177 ms/op
Iteration  39: 44.098 ms/op
Iteration  40: 44.277 ms/op

# Run progress: 38.89% complete, ETA 00:56:18
# Fork: 6 of 10
# Warmup Iteration   1: 47.683 ms/op
# Warmup Iteration   2: 44.933 ms/op
# Warmup Iteration   3: 44.445 ms/op
# Warmup Iteration   4: 44.937 ms/op
# Warmup Iteration   5: 43.989 ms/op
# Warmup Iteration   6: 44.315 ms/op
# Warmup Iteration   7: 44.243 ms/op
# Warmup Iteration   8: 44.555 ms/op
# Warmup Iteration   9: 44.000 ms/op
# Warmup Iteration  10: 44.085 ms/op
# Warmup Iteration  11: 44.201 ms/op
# Warmup Iteration  12: 44.019 ms/op
# Warmup Iteration  13: 44.470 ms/op
# Warmup Iteration  14: 43.934 ms/op
# Warmup Iteration  15: 44.095 ms/op
# Warmup Iteration  16: 44.435 ms/op
# Warmup Iteration  17: 44.145 ms/op
# Warmup Iteration  18: 44.396 ms/op
# Warmup Iteration  19: 44.524 ms/op
# Warmup Iteration  20: 45.171 ms/op
Iteration   1: 44.216 ms/op
Iteration   2: 44.106 ms/op
Iteration   3: 44.335 ms/op
Iteration   4: 44.237 ms/op
Iteration   5: 45.197 ms/op
Iteration   6: 44.189 ms/op
Iteration   7: 45.160 ms/op
Iteration   8: 44.237 ms/op
Iteration   9: 44.130 ms/op
Iteration  10: 44.254 ms/op
Iteration  11: 43.867 ms/op
Iteration  12: 44.190 ms/op
Iteration  13: 44.396 ms/op
Iteration  14: 43.920 ms/op
Iteration  15: 44.263 ms/op
Iteration  16: 44.198 ms/op
Iteration  17: 44.066 ms/op
Iteration  18: 44.206 ms/op
Iteration  19: 44.046 ms/op
Iteration  20: 44.233 ms/op
Iteration  21: 43.897 ms/op
Iteration  22: 45.066 ms/op
Iteration  23: 44.284 ms/op
Iteration  24: 44.356 ms/op
Iteration  25: 45.988 ms/op
Iteration  26: 44.096 ms/op
Iteration  27: 43.880 ms/op
Iteration  28: 44.749 ms/op
Iteration  29: 45.341 ms/op
Iteration  30: 44.505 ms/op
Iteration  31: 44.158 ms/op
Iteration  32: 45.312 ms/op
Iteration  33: 44.016 ms/op
Iteration  34: 44.527 ms/op
Iteration  35: 43.988 ms/op
Iteration  36: 44.229 ms/op
Iteration  37: 43.996 ms/op
Iteration  38: 43.966 ms/op
Iteration  39: 44.351 ms/op
Iteration  40: 43.990 ms/op

# Run progress: 40.00% complete, ETA 00:55:17
# Fork: 7 of 10
# Warmup Iteration   1: 49.084 ms/op
# Warmup Iteration   2: 45.711 ms/op
# Warmup Iteration   3: 44.578 ms/op
# Warmup Iteration   4: 44.948 ms/op
# Warmup Iteration   5: 44.083 ms/op
# Warmup Iteration   6: 46.696 ms/op
# Warmup Iteration   7: 44.364 ms/op
# Warmup Iteration   8: 44.792 ms/op
# Warmup Iteration   9: 44.038 ms/op
# Warmup Iteration  10: 44.272 ms/op
# Warmup Iteration  11: 45.244 ms/op
# Warmup Iteration  12: 44.006 ms/op
# Warmup Iteration  13: 43.954 ms/op
# Warmup Iteration  14: 44.859 ms/op
# Warmup Iteration  15: 44.105 ms/op
# Warmup Iteration  16: 44.184 ms/op
# Warmup Iteration  17: 44.060 ms/op
# Warmup Iteration  18: 44.536 ms/op
# Warmup Iteration  19: 43.919 ms/op
# Warmup Iteration  20: 44.051 ms/op
Iteration   1: 45.367 ms/op
Iteration   2: 44.022 ms/op
Iteration   3: 44.004 ms/op
Iteration   4: 44.679 ms/op
Iteration   5: 44.327 ms/op
Iteration   6: 44.160 ms/op
Iteration   7: 44.127 ms/op
Iteration   8: 48.116 ms/op
Iteration   9: 44.244 ms/op
Iteration  10: 44.097 ms/op
Iteration  11: 44.240 ms/op
Iteration  12: 45.692 ms/op
Iteration  13: 44.155 ms/op
Iteration  14: 44.153 ms/op
Iteration  15: 44.173 ms/op
Iteration  16: 44.043 ms/op
Iteration  17: 44.272 ms/op
Iteration  18: 44.452 ms/op
Iteration  19: 44.058 ms/op
Iteration  20: 43.942 ms/op
Iteration  21: 44.130 ms/op
Iteration  22: 44.225 ms/op
Iteration  23: 44.158 ms/op
Iteration  24: 45.341 ms/op
Iteration  25: 44.278 ms/op
Iteration  26: 43.939 ms/op
Iteration  27: 44.149 ms/op
Iteration  28: 44.301 ms/op
Iteration  29: 44.099 ms/op
Iteration  30: 44.323 ms/op
Iteration  31: 44.045 ms/op
Iteration  32: 44.092 ms/op
Iteration  33: 46.143 ms/op
Iteration  34: 43.976 ms/op
Iteration  35: 44.114 ms/op
Iteration  36: 44.107 ms/op
Iteration  37: 44.540 ms/op
Iteration  38: 43.982 ms/op
Iteration  39: 43.915 ms/op
Iteration  40: 44.369 ms/op

# Run progress: 41.11% complete, ETA 00:54:15
# Fork: 8 of 10
# Warmup Iteration   1: 49.479 ms/op
# Warmup Iteration   2: 46.459 ms/op
# Warmup Iteration   3: 46.291 ms/op
# Warmup Iteration   4: 46.518 ms/op
# Warmup Iteration   5: 43.982 ms/op
# Warmup Iteration   6: 44.342 ms/op
# Warmup Iteration   7: 44.197 ms/op
# Warmup Iteration   8: 44.743 ms/op
# Warmup Iteration   9: 44.068 ms/op
# Warmup Iteration  10: 43.994 ms/op
# Warmup Iteration  11: 44.138 ms/op
# Warmup Iteration  12: 44.057 ms/op
# Warmup Iteration  13: 43.947 ms/op
# Warmup Iteration  14: 44.450 ms/op
# Warmup Iteration  15: 44.561 ms/op
# Warmup Iteration  16: 43.871 ms/op
# Warmup Iteration  17: 43.964 ms/op
# Warmup Iteration  18: 43.980 ms/op
# Warmup Iteration  19: 43.964 ms/op
# Warmup Iteration  20: 44.099 ms/op
Iteration   1: 44.202 ms/op
Iteration   2: 43.933 ms/op
Iteration   3: 43.920 ms/op
Iteration   4: 44.037 ms/op
Iteration   5: 44.522 ms/op
Iteration   6: 44.063 ms/op
Iteration   7: 43.947 ms/op
Iteration   8: 45.007 ms/op
Iteration   9: 43.970 ms/op
Iteration  10: 44.025 ms/op
Iteration  11: 44.010 ms/op
Iteration  12: 43.998 ms/op
Iteration  13: 44.051 ms/op
Iteration  14: 44.291 ms/op
Iteration  15: 43.964 ms/op
Iteration  16: 44.728 ms/op
Iteration  17: 45.068 ms/op
Iteration  18: 43.871 ms/op
Iteration  19: 43.948 ms/op
Iteration  20: 44.150 ms/op
Iteration  21: 44.040 ms/op
Iteration  22: 45.264 ms/op
Iteration  23: 43.927 ms/op
Iteration  24: 43.939 ms/op
Iteration  25: 47.664 ms/op
Iteration  26: 43.963 ms/op
Iteration  27: 43.996 ms/op
Iteration  28: 46.719 ms/op
Iteration  29: 43.895 ms/op
Iteration  30: 43.947 ms/op
Iteration  31: 43.912 ms/op
Iteration  32: 45.008 ms/op
Iteration  33: 43.976 ms/op
Iteration  34: 44.028 ms/op
Iteration  35: 44.091 ms/op
Iteration  36: 43.911 ms/op
Iteration  37: 43.918 ms/op
Iteration  38: 45.071 ms/op
Iteration  39: 43.950 ms/op
Iteration  40: 43.965 ms/op

# Run progress: 42.22% complete, ETA 00:53:13
# Fork: 9 of 10
# Warmup Iteration   1: 48.078 ms/op
# Warmup Iteration   2: 44.866 ms/op
# Warmup Iteration   3: 44.350 ms/op
# Warmup Iteration   4: 45.039 ms/op
# Warmup Iteration   5: 46.035 ms/op
# Warmup Iteration   6: 45.763 ms/op
# Warmup Iteration   7: 44.380 ms/op
# Warmup Iteration   8: 44.480 ms/op
# Warmup Iteration   9: 43.942 ms/op
# Warmup Iteration  10: 44.139 ms/op
# Warmup Iteration  11: 45.031 ms/op
# Warmup Iteration  12: 43.972 ms/op
# Warmup Iteration  13: 43.951 ms/op
# Warmup Iteration  14: 44.834 ms/op
# Warmup Iteration  15: 44.050 ms/op
# Warmup Iteration  16: 44.074 ms/op
# Warmup Iteration  17: 43.995 ms/op
# Warmup Iteration  18: 44.327 ms/op
# Warmup Iteration  19: 43.885 ms/op
# Warmup Iteration  20: 44.051 ms/op
Iteration   1: 45.236 ms/op
Iteration   2: 43.939 ms/op
Iteration   3: 44.027 ms/op
Iteration   4: 45.534 ms/op
Iteration   5: 43.926 ms/op
Iteration   6: 43.831 ms/op
Iteration   7: 44.050 ms/op
Iteration   8: 44.016 ms/op
Iteration   9: 44.149 ms/op
Iteration  10: 44.275 ms/op
Iteration  11: 44.038 ms/op
Iteration  12: 44.092 ms/op
Iteration  13: 44.037 ms/op
Iteration  14: 44.014 ms/op
Iteration  15: 44.159 ms/op
Iteration  16: 43.911 ms/op
Iteration  17: 44.501 ms/op
Iteration  18: 43.955 ms/op
Iteration  19: 44.085 ms/op
Iteration  20: 44.164 ms/op
Iteration  21: 44.387 ms/op
Iteration  22: 43.802 ms/op
Iteration  23: 46.019 ms/op
Iteration  24: 43.938 ms/op
Iteration  25: 43.941 ms/op
Iteration  26: 44.052 ms/op
Iteration  27: 44.698 ms/op
Iteration  28: 44.168 ms/op
Iteration  29: 44.199 ms/op
Iteration  30: 44.152 ms/op
Iteration  31: 44.103 ms/op
Iteration  32: 44.075 ms/op
Iteration  33: 43.943 ms/op
Iteration  34: 44.248 ms/op
Iteration  35: 44.906 ms/op
Iteration  36: 44.046 ms/op
Iteration  37: 44.168 ms/op
Iteration  38: 44.540 ms/op
Iteration  39: 44.113 ms/op
Iteration  40: 43.888 ms/op

# Run progress: 43.33% complete, ETA 00:52:11
# Fork: 10 of 10
# Warmup Iteration   1: 49.350 ms/op
# Warmup Iteration   2: 46.470 ms/op
# Warmup Iteration   3: 45.667 ms/op
# Warmup Iteration   4: 44.853 ms/op
# Warmup Iteration   5: 44.233 ms/op
# Warmup Iteration   6: 45.477 ms/op
# Warmup Iteration   7: 44.331 ms/op
# Warmup Iteration   8: 44.732 ms/op
# Warmup Iteration   9: 44.186 ms/op
# Warmup Iteration  10: 44.094 ms/op
# Warmup Iteration  11: 44.135 ms/op
# Warmup Iteration  12: 44.465 ms/op
# Warmup Iteration  13: 43.947 ms/op
# Warmup Iteration  14: 44.443 ms/op
# Warmup Iteration  15: 44.078 ms/op
# Warmup Iteration  16: 43.965 ms/op
# Warmup Iteration  17: 43.931 ms/op
# Warmup Iteration  18: 44.324 ms/op
# Warmup Iteration  19: 44.054 ms/op
# Warmup Iteration  20: 44.013 ms/op
Iteration   1: 45.084 ms/op
Iteration   2: 44.162 ms/op
Iteration   3: 44.126 ms/op
Iteration   4: 44.081 ms/op
Iteration   5: 44.303 ms/op
Iteration   6: 44.124 ms/op
Iteration   7: 44.115 ms/op
Iteration   8: 44.639 ms/op
Iteration   9: 43.909 ms/op
Iteration  10: 43.833 ms/op
Iteration  11: 44.241 ms/op
Iteration  12: 43.924 ms/op
Iteration  13: 43.954 ms/op
Iteration  14: 44.351 ms/op
Iteration  15: 44.175 ms/op
Iteration  16: 44.188 ms/op
Iteration  17: 44.148 ms/op
Iteration  18: 43.912 ms/op
Iteration  19: 43.980 ms/op
Iteration  20: 44.226 ms/op
Iteration  21: 44.002 ms/op
Iteration  22: 44.290 ms/op
Iteration  23: 43.883 ms/op
Iteration  24: 43.946 ms/op
Iteration  25: 44.068 ms/op
Iteration  26: 44.062 ms/op
Iteration  27: 44.135 ms/op
Iteration  28: 43.899 ms/op
Iteration  29: 44.476 ms/op
Iteration  30: 43.903 ms/op
Iteration  31: 44.106 ms/op
Iteration  32: 44.022 ms/op
Iteration  33: 45.505 ms/op
Iteration  34: 44.080 ms/op
Iteration  35: 44.634 ms/op
Iteration  36: 44.096 ms/op
Iteration  37: 45.287 ms/op
Iteration  38: 44.156 ms/op
Iteration  39: 44.495 ms/op
Iteration  40: 44.106 ms/op


Result "io.github.robertbachmann.scryptbenchmark.MyBenchmark.testScryptBouncyCastle2":
  44.291 ±(99.9%) 0.091 ms/op [Average]
  (min, avg, max) = (43.802, 44.291, 48.116), stdev = 0.548
  CI (99.9%): [44.200, 44.381] (assumes normal distribution)


# JMH 1.18 (released 16 days ago)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 40 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: io.github.robertbachmann.scryptbenchmark.MyBenchmark.testScryptBouncyCastle3

# Run progress: 44.44% complete, ETA 00:51:10
# Fork: 1 of 10
# Warmup Iteration   1: 47.994 ms/op
# Warmup Iteration   2: 41.187 ms/op
# Warmup Iteration   3: 39.958 ms/op
# Warmup Iteration   4: 41.476 ms/op
# Warmup Iteration   5: 40.277 ms/op
# Warmup Iteration   6: 39.757 ms/op
# Warmup Iteration   7: 40.531 ms/op
# Warmup Iteration   8: 40.022 ms/op
# Warmup Iteration   9: 39.820 ms/op
# Warmup Iteration  10: 39.980 ms/op
# Warmup Iteration  11: 39.641 ms/op
# Warmup Iteration  12: 39.663 ms/op
# Warmup Iteration  13: 40.957 ms/op
# Warmup Iteration  14: 39.737 ms/op
# Warmup Iteration  15: 39.788 ms/op
# Warmup Iteration  16: 39.955 ms/op
# Warmup Iteration  17: 39.641 ms/op
# Warmup Iteration  18: 39.663 ms/op
# Warmup Iteration  19: 40.013 ms/op
# Warmup Iteration  20: 39.792 ms/op
Iteration   1: 39.811 ms/op
Iteration   2: 40.730 ms/op
Iteration   3: 39.765 ms/op
Iteration   4: 39.725 ms/op
Iteration   5: 39.821 ms/op
Iteration   6: 39.741 ms/op
Iteration   7: 39.781 ms/op
Iteration   8: 40.128 ms/op
Iteration   9: 39.789 ms/op
Iteration  10: 39.730 ms/op
Iteration  11: 39.842 ms/op
Iteration  12: 39.705 ms/op
Iteration  13: 39.650 ms/op
Iteration  14: 39.731 ms/op
Iteration  15: 39.636 ms/op
Iteration  16: 39.847 ms/op
Iteration  17: 39.616 ms/op
Iteration  18: 39.723 ms/op
Iteration  19: 39.600 ms/op
Iteration  20: 39.632 ms/op
Iteration  21: 40.600 ms/op
Iteration  22: 41.694 ms/op
Iteration  23: 40.477 ms/op
Iteration  24: 39.712 ms/op
Iteration  25: 42.312 ms/op
Iteration  26: 39.606 ms/op
Iteration  27: 39.901 ms/op
Iteration  28: 39.901 ms/op
Iteration  29: 40.046 ms/op
Iteration  30: 39.929 ms/op
Iteration  31: 40.754 ms/op
Iteration  32: 39.975 ms/op
Iteration  33: 40.358 ms/op
Iteration  34: 39.627 ms/op
Iteration  35: 40.976 ms/op
Iteration  36: 39.738 ms/op
Iteration  37: 39.746 ms/op
Iteration  38: 39.701 ms/op
Iteration  39: 39.788 ms/op
Iteration  40: 40.073 ms/op

# Run progress: 45.56% complete, ETA 00:50:09
# Fork: 2 of 10
# Warmup Iteration   1: 44.217 ms/op
# Warmup Iteration   2: 41.074 ms/op
# Warmup Iteration   3: 39.978 ms/op
# Warmup Iteration   4: 40.502 ms/op
# Warmup Iteration   5: 40.385 ms/op
# Warmup Iteration   6: 39.757 ms/op
# Warmup Iteration   7: 40.386 ms/op
# Warmup Iteration   8: 41.691 ms/op
# Warmup Iteration   9: 39.639 ms/op
# Warmup Iteration  10: 40.678 ms/op
# Warmup Iteration  11: 39.639 ms/op
# Warmup Iteration  12: 39.667 ms/op
# Warmup Iteration  13: 40.119 ms/op
# Warmup Iteration  14: 39.666 ms/op
# Warmup Iteration  15: 39.654 ms/op
# Warmup Iteration  16: 39.840 ms/op
# Warmup Iteration  17: 39.985 ms/op
# Warmup Iteration  18: 39.592 ms/op
# Warmup Iteration  19: 39.969 ms/op
# Warmup Iteration  20: 39.709 ms/op
Iteration   1: 39.758 ms/op
Iteration   2: 39.905 ms/op
Iteration   3: 39.501 ms/op
Iteration   4: 39.649 ms/op
Iteration   5: 41.078 ms/op
Iteration   6: 39.549 ms/op
Iteration   7: 39.630 ms/op
Iteration   8: 40.357 ms/op
Iteration   9: 39.664 ms/op
Iteration  10: 40.254 ms/op
Iteration  11: 40.044 ms/op
Iteration  12: 39.880 ms/op
Iteration  13: 39.830 ms/op
Iteration  14: 39.527 ms/op
Iteration  15: 43.358 ms/op
Iteration  16: 39.618 ms/op
Iteration  17: 39.731 ms/op
Iteration  18: 39.746 ms/op
Iteration  19: 39.582 ms/op
Iteration  20: 39.868 ms/op
Iteration  21: 39.603 ms/op
Iteration  22: 39.606 ms/op
Iteration  23: 40.773 ms/op
Iteration  24: 39.592 ms/op
Iteration  25: 39.727 ms/op
Iteration  26: 40.098 ms/op
Iteration  27: 39.547 ms/op
Iteration  28: 39.844 ms/op
Iteration  29: 39.672 ms/op
Iteration  30: 39.892 ms/op
Iteration  31: 39.701 ms/op
Iteration  32: 40.201 ms/op
Iteration  33: 39.716 ms/op
Iteration  34: 40.374 ms/op
Iteration  35: 39.847 ms/op
Iteration  36: 39.869 ms/op
Iteration  37: 39.668 ms/op
Iteration  38: 39.659 ms/op
Iteration  39: 39.648 ms/op
Iteration  40: 39.830 ms/op

# Run progress: 46.67% complete, ETA 00:49:08
# Fork: 3 of 10
# Warmup Iteration   1: 43.927 ms/op
# Warmup Iteration   2: 41.805 ms/op
# Warmup Iteration   3: 40.337 ms/op
# Warmup Iteration   4: 40.800 ms/op
# Warmup Iteration   5: 41.888 ms/op
# Warmup Iteration   6: 40.243 ms/op
# Warmup Iteration   7: 40.812 ms/op
# Warmup Iteration   8: 41.144 ms/op
# Warmup Iteration   9: 40.009 ms/op
# Warmup Iteration  10: 40.442 ms/op
# Warmup Iteration  11: 40.077 ms/op
# Warmup Iteration  12: 40.092 ms/op
# Warmup Iteration  13: 40.563 ms/op
# Warmup Iteration  14: 40.036 ms/op
# Warmup Iteration  15: 40.074 ms/op
# Warmup Iteration  16: 40.076 ms/op
# Warmup Iteration  17: 40.470 ms/op
# Warmup Iteration  18: 40.027 ms/op
# Warmup Iteration  19: 40.019 ms/op
# Warmup Iteration  20: 41.154 ms/op
Iteration   1: 40.052 ms/op
Iteration   2: 40.088 ms/op
Iteration   3: 40.155 ms/op
Iteration   4: 40.080 ms/op
Iteration   5: 40.103 ms/op
Iteration   6: 40.218 ms/op
Iteration   7: 39.993 ms/op
Iteration   8: 40.020 ms/op
Iteration   9: 40.488 ms/op
Iteration  10: 40.132 ms/op
Iteration  11: 40.342 ms/op
Iteration  12: 40.036 ms/op
Iteration  13: 40.250 ms/op
Iteration  14: 40.189 ms/op
Iteration  15: 40.121 ms/op
Iteration  16: 40.927 ms/op
Iteration  17: 40.099 ms/op
Iteration  18: 40.115 ms/op
Iteration  19: 40.205 ms/op
Iteration  20: 40.119 ms/op
Iteration  21: 40.315 ms/op
Iteration  22: 41.068 ms/op
Iteration  23: 40.144 ms/op
Iteration  24: 39.994 ms/op
Iteration  25: 40.293 ms/op
Iteration  26: 39.981 ms/op
Iteration  27: 40.352 ms/op
Iteration  28: 40.404 ms/op
Iteration  29: 40.472 ms/op
Iteration  30: 40.146 ms/op
Iteration  31: 40.226 ms/op
Iteration  32: 40.393 ms/op
Iteration  33: 40.346 ms/op
Iteration  34: 40.270 ms/op
Iteration  35: 40.246 ms/op
Iteration  36: 40.042 ms/op
Iteration  37: 41.929 ms/op
Iteration  38: 40.221 ms/op
Iteration  39: 40.104 ms/op
Iteration  40: 40.269 ms/op

# Run progress: 47.78% complete, ETA 00:48:06
# Fork: 4 of 10
# Warmup Iteration   1: 47.819 ms/op
# Warmup Iteration   2: 41.070 ms/op
# Warmup Iteration   3: 40.258 ms/op
# Warmup Iteration   4: 40.169 ms/op
# Warmup Iteration   5: 40.986 ms/op
# Warmup Iteration   6: 39.739 ms/op
# Warmup Iteration   7: 40.468 ms/op
# Warmup Iteration   8: 40.028 ms/op
# Warmup Iteration   9: 39.697 ms/op
# Warmup Iteration  10: 40.136 ms/op
# Warmup Iteration  11: 39.825 ms/op
# Warmup Iteration  12: 39.905 ms/op
# Warmup Iteration  13: 40.490 ms/op
# Warmup Iteration  14: 39.798 ms/op
# Warmup Iteration  15: 40.155 ms/op
# Warmup Iteration  16: 39.826 ms/op
# Warmup Iteration  17: 39.859 ms/op
# Warmup Iteration  18: 39.608 ms/op
# Warmup Iteration  19: 39.885 ms/op
# Warmup Iteration  20: 39.676 ms/op
Iteration   1: 39.776 ms/op
Iteration   2: 40.203 ms/op
Iteration   3: 39.962 ms/op
Iteration   4: 39.742 ms/op
Iteration   5: 40.084 ms/op
Iteration   6: 39.735 ms/op
Iteration   7: 39.637 ms/op
Iteration   8: 39.813 ms/op
Iteration   9: 39.817 ms/op
Iteration  10: 39.673 ms/op
Iteration  11: 39.645 ms/op
Iteration  12: 39.996 ms/op
Iteration  13: 39.719 ms/op
Iteration  14: 39.692 ms/op
Iteration  15: 39.659 ms/op
Iteration  16: 40.879 ms/op
Iteration  17: 39.829 ms/op
Iteration  18: 39.831 ms/op
Iteration  19: 39.635 ms/op
Iteration  20: 39.894 ms/op
Iteration  21: 39.774 ms/op
Iteration  22: 39.687 ms/op
Iteration  23: 39.857 ms/op
Iteration  24: 39.971 ms/op
